,day,agents,type,type_of_screening_pretty,group
98,26.0,15.046,Exposed,Without screening,Exposed
99,27.0,10.5506,Exposed,Without screening,Exposed
100,28.0,7.4865,Exposed,Without screening,Exposed
101,29.0,8.6937,Exposed,Without screening,Exposed
102,30.0,8.9189,Exposed,Without screening,Exposed
103,31.0,8.6687,Exposed,Without screening,Exposed
104,32.0,8.4755,Exposed,Without screening,Exposed
105,33.0,8.2242,Exposed,Without screening,Exposed
106,34.0,6.013,Exposed,Without screening,Exposed
107,35.0,4.6126,Exposed,Without screening,Exposed
108,0.0,0.0,Exposed in quarantine,Without screening,Exposed
109,1.0,0.0,Exposed in quarantine,Without screening,Exposed
110,2.0,0.001,Exposed in quarantine,Without screening,Exposed
111,3.0,0.007,Exposed in quarantine,Without screening,Exposed
112,4.0,0.052000000000000005,Exposed in quarantine,Without screening,Exposed
113,5.0,0.12110000000000001,Exposed in quarantine,Without screening,Exposed
114,6.0,0.2833,Exposed in quarantine,Without screening,Exposed
115,7.0,0.3313,Exposed in quarantine,Without screening,Exposed
116,8.0,0.3463,Exposed in quarantine,Without screening,Exposed
117,9.0,0.5325,Exposed in quarantine,Without screening,Exposed
118,10.0,0.8639,Exposed in quarantine,Without screening,Exposed
119,11.0,1.2612,Exposed in quarantine,Without screening,Exposed
120,12.0,1.8268,Exposed in quarantine,Without screening,Exposed
121,13.0,2.4795,Exposed in quarantine,Without screening,Exposed
122,14.0,2.5845000000000002,Exposed in quarantine,Without screening,Exposed
123,15.0,2.4254,Exposed in quarantine,Without screening,Exposed
124,16.0,2.5605,Exposed in quarantine,Without screening,Exposed
125,17.0,2.7968,Exposed in quarantine,Without screening,Exposed
126,18.0,3.1632,Exposed in quarantine,Without screening,Exposed
127,19.0,3.5054999999999996,Exposed in quarantine,Without screening,Exposed
128,20.0,3.7408,Exposed in quarantine,Without screening,Exposed
129,21.0,3.3754,Exposed in quarantine,Without screening,Exposed
130,22.0,2.9699999999999998,Exposed in quarantine,Without screening,Exposed
131,23.0,2.7847,Exposed in quarantine,Without screening,Exposed
132,24.0,2.6507,Exposed in quarantine,Without screening,Exposed
133,25.0,2.5626,Exposed in quarantine,Without screening,Exposed
134,26.0,2.4265,Exposed in quarantine,Without screening,Exposed
135,27.0,2.2963,Exposed in quarantine,Without screening,Exposed
136,28.0,1.943,Exposed in quarantine,Without screening,Exposed
137,29.0,1.6637,Exposed in quarantine,Without screening,Exposed
138,30.0,1.4384,Exposed in quarantine,Without screening,Exposed
139,31.0,1.2813,Exposed in quarantine,Without screening,Exposed
140,32.0,1.1481,Exposed in quarantine,Without screening,Exposed
141,33.0,1.0551,Exposed in quarantine,Without screening,Exposed
142,34.0,0.997,Exposed in quarantine,Without screening,Exposed
143,35.0,0.7998,Exposed in quarantine,Without screening,Exposed
144,0.0,0.0,Infected,Without screening,Infected
145,1.0,0.0,Infected,Without screening,Infected
146,2.0,0.7067,Infected,Without screening,Infected
147,3.0,1.9229,Infected,Without screening,Infected
148,4.0,3.6627,Infected,Without screening,Infected
149,5.0,5.976,Infected,Without screening,Infected
150,6.0,8.6967,Infected,Without screening,Infected
151,7.0,10.5536,Infected,Without screening,Infected
152,8.0,11.8118,Infected,Without screening,Infected
153,9.0,14.6917,Infected,Without screening,Infected
154,10.0,18.6386,Infected,Without screening,Infected
155,11.0,22.9029,Infected,Without screening,Infected
156,12.0,27.4525,Infected,Without screening,Infected
157,13.0,31.6036,Infected,Without screening,Infected
158,14.0,32.4585,Infected,Without screening,Infected
159,15.0,31.4675,Infected,Without screening,Infected
160,16.0,33.009,Infected,Without screening,Infected
161,17.0,34.7377,Infected,Without screening,Infected
162,18.0,36.5976,Infected,Without screening,Infected
163,19.0,38.033,Infected,Without screening,Infected
164,20.0,39.015,Infected,Without screening,Infected
165,21.0,37.3634,Infected,Without screening,Infected
166,22.0,34.4805,Infected,Without screening,Infected
167,23.0,32.4755,Infected,Without screening,Infected
168,24.0,31.2863,Infected,Without screening,Infected
169,25.0,29.7708,Infected,Without screening,Infected
170,26.0,28.6607,Infected,Without screening,Infected
171,27.0,27.3153,Infected,Without screening,Infected
172,28.0,25.001,Infected,Without screening,Infected
173,29.0,22.0781,Infected,Without screening,Infected
174,30.0,20.4645,Infected,Without screening,Infected
175,31.0,19.1201,Infected,Without screening,Infected
176,32.0,18.0631,Infected,Without screening,Infected
177,33.0,17.031,Infected,Without screening,Infected
178,34.0,16.3143,Infected,Without screening,Infected
179,35.0,15.0991,Infected,Without screening,Infected
180,0.0,0.0,Infected in quarantine,Without screening,Infected
181,1.0,0.0,Infected in quarantine,Without screening,Infected
182,2.0,0.006,Infected in quarantine,Without screening,Infected
183,3.0,0.026000000000000002,Infected in quarantine,Without screening,Infected
184,4.0,0.0841,Infected in quarantine,Without screening,Infected
185,5.0,0.2383,Infected in quarantine,Without screening,Infected
186,6.0,0.5105,Infected in quarantine,Without screening,Infected
187,7.0,0.8239,Infected in quarantine,Without screening,Infected
188,8.0,1.1562,Infected in quarantine,Without screening,Infected
189,9.0,1.6166,Infected in quarantine,Without screening,Infected
190,10.0,2.2442,Infected in quarantine,Without screening,Infected
191,11.0,3.3072999999999997,Infected in quarantine,Without screening,Infected
192,12.0,4.8199,Infected in quarantine,Without screening,Infected
193,13.0,6.7908,Infected in quarantine,Without screening,Infected
194,14.0,8.5906,Infected in quarantine,Without screening,Infected
195,15.0,10.009,Infected in quarantine,Without screening,Infected
196,16.0,11.3464,Infected in quarantine,Without screening,Infected
197,17.0,12.8718,Infected in quarantine,Without screening,Infected
198,18.0,14.426400000000001,Infected in quarantine,Without screening,Infected
199,19.0,16.2213,Infected in quarantine,Without screening,Infected
200,20.0,17.6597,Infected in quarantine,Without screening,Infected
201,21.0,18.9319,Infected in quarantine,Without screening,Infected
202,22.0,19.5906,Infected in quarantine,Without screening,Infected
203,23.0,20.1371,Infected in quarantine,Without screening,Infected
204,24.0,20.1432,Infected in quarantine,Without screening,Infected
205,25.0,20.2983,Infected in quarantine,Without screening,Infected
206,26.0,19.7377,Infected in quarantine,Without screening,Infected
207,27.0,19.038,Infected in quarantine,Without screening,Infected
208,28.0,18.4935,Infected in quarantine,Without screening,Infected
209,29.0,17.7898,Infected in quarantine,Without screening,Infected
210,30.0,16.6517,Infected in quarantine,Without screening,Infected
211,31.0,15.4905,Infected in quarantine,Without screening,Infected
212,32.0,14.0891,Infected in quarantine,Without screening,Infected
213,33.0,12.758799999999999,Infected in quarantine,Without screening,Infected
214,34.0,11.6577,Infected in quarantine,Without screening,Infected
215,35.0,10.5555,Infected in quarantine,Without screening,Infected
216,0.0,0.0,Removed,Without screening,Removed
217,1.0,0.0,Removed,Without screening,Removed
218,2.0,0.0,Removed,Without screening,Removed
219,3.0,0.1031,Removed,Without screening,Removed
220,4.0,0.3403,Removed,Without screening,Removed
221,5.0,0.8198,Removed,Without screening,Removed
222,6.0,1.5846,Removed,Without screening,Removed
223,7.0,2.6907,Removed,Without screening,Removed
224,8.0,3.979,Removed,Without screening,Removed
225,9.0,5.4234,Removed,Without screening,Removed
226,10.0,7.1311,Removed,Without screening,Removed
227,11.0,9.2923,Removed,Without screening,Removed
228,12.0,11.7167,Removed,Without screening,Removed
229,13.0,14.5566,Removed,Without screening,Removed
230,14.0,17.8829,Removed,Without screening,Removed
231,15.0,21.0961,Removed,Without screening,Removed
232,16.0,23.952,Removed,Without screening,Removed
233,17.0,27.0941,Removed,Without screening,Removed
234,18.0,30.03,Removed,Without screening,Removed
235,19.0,32.964,Removed,Without screening,Removed
236,20.0,36.3604,Removed,Without screening,Removed
237,21.0,39.7658,Removed,Without screening,Removed
238,22.0,42.7638,Removed,Without screening,Removed
239,23.0,45.7998,Removed,Without screening,Removed
240,24.0,49.2312,Removed,Without screening,Removed
241,25.0,52.5636,Removed,Without screening,Removed
242,26.0,57.2763,Removed,Without screening,Removed
243,27.0,62.4785,Removed,Without screening,Removed
244,28.0,67.1221,Removed,Without screening,Removed
245,29.0,71.3313,Removed,Without screening,Removed
246,30.0,76.2082,Removed,Without screening,Removed
247,31.0,81.5495,Removed,Without screening,Removed
248,32.0,87.3844,Removed,Without screening,Removed
249,33.0,94.1612,Removed,Without screening,Removed
250,34.0,100.5576,Removed,Without screening,Removed
251,35.0,106.6597,Removed,Without screening,Removed
252,0.0,0.0,Removed in quarantine,Without screening,Removed
253,1.0,0.0,Removed in quarantine,Without screening,Removed
254,2.0,0.0,Removed in quarantine,Without screening,Removed
255,3.0,0.002,Removed in quarantine,Without screening,Removed
256,4.0,0.013000000000000001,Removed in quarantine,Without screening,Removed
257,5.0,0.037,Removed in quarantine,Without screening,Removed
258,6.0,0.0961,Removed in quarantine,Without screening,Removed
259,7.0,0.2383,Removed in quarantine,Without screening,Removed
260,8.0,0.4264,Removed in quarantine,Without screening,Removed
261,9.0,0.7187,Removed in quarantine,Without screening,Removed
262,10.0,1.1592,Removed in quarantine,Without screening,Removed
263,11.0,1.7538,Removed in quarantine,Without screening,Removed
264,12.0,2.7218,Removed in quarantine,Without screening,Removed
265,13.0,4.1201,Removed in quarantine,Without screening,Removed
266,14.0,5.9369000000000005,Removed in quarantine,Without screening,Removed
267,15.0,8.2212,Removed in quarantine,Without screening,Removed
268,16.0,10.764800000000001,Removed in quarantine,Without screening,Removed
269,17.0,13.6086,Removed in quarantine,Without screening,Removed
270,18.0,16.9429,Removed in quarantine,Without screening,Removed
271,19.0,20.7648,Removed in quarantine,Without screening,Removed
272,20.0,24.739800000000002,Removed in quarantine,Without screening,Removed
273,21.0,28.9159,Removed in quarantine,Without screening,Removed
274,22.0,33.4764,Removed in quarantine,Without screening,Removed
275,23.0,37.815799999999996,Removed in quarantine,Without screening,Removed
276,24.0,41.5766,Removed in quarantine,Without screening,Removed
277,25.0,45.3403,Removed in quarantine,Without screening,Removed
278,26.0,47.8518,Removed in quarantine,Without screening,Removed
279,27.0,49.6977,Removed in quarantine,Without screening,Removed
280,28.0,51.7017,Removed in quarantine,Without screening,Removed
281,29.0,53.767700000000005,Removed in quarantine,Without screening,Removed
282,30.0,54.6396,Removed in quarantine,Without screening,Removed
283,31.0,54.7588,Removed in quarantine,Without screening,Removed
284,32.0,54.2002,Removed in quarantine,Without screening,Removed
285,33.0,52.4364,Removed in quarantine,Without screening,Removed
286,34.0,50.514500000000005,Removed in quarantine,Without screening,Removed
287,35.0,48.733799999999995,Removed in quarantine,Without screening,Removed
288,0.0,240.0,Susceptible,Screening 25%,Susceptible
289,1.0,237.5075,Susceptible,Screening 25%,Susceptible
290,2.0,233.7387,Susceptible,Screening 25%,Susceptible
291,3.0,229.4975,Susceptible,Screening 25%,Susceptible
292,4.0,222.8241,Susceptible,Screening 25%,Susceptible
293,5.0,215.2663,Susceptible,Screening 25%,Susceptible
294,6.0,211.4523,Susceptible,Screening 25%,Susceptible
295,7.0,207.0452,Susceptible,Screening 25%,Susceptible
296,8.0,195.005,Susceptible,Screening 25%,Susceptible
297,9.0,171.7236,Susceptible,Screening 25%,Susceptible
298,10.0,159.598,Susceptible,Screening 25%,Susceptible
299,11.0,142.4623,Susceptible,Screening 25%,Susceptible
300,12.0,128.3015,Susceptible,Screening 25%,Susceptible
301,13.0,124.7739,Susceptible,Screening 25%,Susceptible
302,14.0,120.2814,Susceptible,Screening 25%,Susceptible
303,15.0,105.3065,Susceptible,Screening 25%,Susceptible
304,16.0,83.1307,Susceptible,Screening 25%,Susceptible
305,17.0,73.3819,Susceptible,Screening 25%,Susceptible
306,18.0,63.3869,Susceptible,Screening 25%,Susceptible
307,19.0,55.9698,Susceptible,Screening 25%,Susceptible
308,20.0,55.6131,Susceptible,Screening 25%,Susceptible
309,21.0,56.1759,Susceptible,Screening 25%,Susceptible
310,22.0,50.5327,Susceptible,Screening 25%,Susceptible
311,23.0,52.4673,Susceptible,Screening 25%,Susceptible
312,24.0,49.2714,Susceptible,Screening 25%,Susceptible
313,25.0,50.9095,Susceptible,Screening 25%,Susceptible
314,26.0,49.6482,Susceptible,Screening 25%,Susceptible
315,27.0,51.0101,Susceptible,Screening 25%,Susceptible
316,28.0,53.1709,Susceptible,Screening 25%,Susceptible
317,29.0,51.8945,Susceptible,Screening 25%,Susceptible
318,30.0,60.1658,Susceptible,Screening 25%,Susceptible
319,31.0,59.2563,Susceptible,Screening 25%,Susceptible
320,32.0,59.1809,Susceptible,Screening 25%,Susceptible
321,33.0,57.4271,Susceptible,Screening 25%,Susceptible
322,34.0,57.8191,Susceptible,Screening 25%,Susceptible
323,35.0,57.6281,Susceptible,Screening 25%,Susceptible
324,0.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
325,1.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
326,2.0,1.0302,Susceptible in quarantine,Screening 25%,Susceptible
327,3.0,1.3165999999999998,Susceptible in quarantine,Screening 25%,Susceptible
328,4.0,2.6432,Susceptible in quarantine,Screening 25%,Susceptible
329,5.0,3.7035,Susceptible in quarantine,Screening 25%,Susceptible
330,6.0,5.3719,Susceptible in quarantine,Screening 25%,Susceptible
331,7.0,7.6834,Susceptible in quarantine,Screening 25%,Susceptible
332,8.0,9.7437,Susceptible in quarantine,Screening 25%,Susceptible
333,9.0,23.487499999999997,Susceptible in quarantine,Screening 25%,Susceptible
334,10.0,25.1055,Susceptible in quarantine,Screening 25%,Susceptible
335,11.0,31.9347,Susceptible in quarantine,Screening 25%,Susceptible
336,12.0,34.8643,Susceptible in quarantine,Screening 25%,Susceptible
337,13.0,37.185900000000004,Susceptible in quarantine,Screening 25%,Susceptible
338,14.0,40.321600000000004,Susceptible in quarantine,Screening 25%,Susceptible
339,15.0,43.47240000000001,Susceptible in quarantine,Screening 25%,Susceptible
340,16.0,57.3819,Susceptible in quarantine,Screening 25%,Susceptible
341,17.0,59.2663,Susceptible in quarantine,Screening 25%,Susceptible
342,18.0,62.0854,Susceptible in quarantine,Screening 25%,Susceptible
343,19.0,62.618,Susceptible in quarantine,Screening 25%,Susceptible
344,20.0,62.432100000000005,Susceptible in quarantine,Screening 25%,Susceptible
345,21.0,61.2462,Susceptible in quarantine,Screening 25%,Susceptible
346,22.0,60.618,Susceptible in quarantine,Screening 25%,Susceptible
347,23.0,54.2462,Susceptible in quarantine,Screening 25%,Susceptible
348,24.0,53.5578,Susceptible in quarantine,Screening 25%,Susceptible
349,25.0,48.256299999999996,Susceptible in quarantine,Screening 25%,Susceptible
350,26.0,46.281400000000005,Susceptible in quarantine,Screening 25%,Susceptible
351,27.0,44.457300000000004,Susceptible in quarantine,Screening 25%,Susceptible
352,28.0,41.814099999999996,Susceptible in quarantine,Screening 25%,Susceptible
353,29.0,39.567899999999995,Susceptible in quarantine,Screening 25%,Susceptible
354,30.0,28.5879,Susceptible in quarantine,Screening 25%,Susceptible
355,31.0,26.874299999999998,Susceptible in quarantine,Screening 25%,Susceptible
356,32.0,24.3568,Susceptible in quarantine,Screening 25%,Susceptible
357,33.0,23.3367,Susceptible in quarantine,Screening 25%,Susceptible
358,34.0,22.3367,Susceptible in quarantine,Screening 25%,Susceptible
359,35.0,21.9648,Susceptible in quarantine,Screening 25%,Susceptible
360,0.0,0.0,Exposed,Screening 25%,Exposed
361,1.0,2.4925,Exposed,Screening 25%,Exposed
362,2.0,4.4874,Exposed,Screening 25%,Exposed
363,3.0,7.0804,Exposed,Screening 25%,Exposed
364,4.0,10.2261,Exposed,Screening 25%,Exposed
365,5.0,13.8392,Exposed,Screening 25%,Exposed
366,6.0,11.5176,Exposed,Screening 25%,Exposed
367,7.0,9.9799,Exposed,Screening 25%,Exposed
368,8.0,16.995,Exposed,Screening 25%,Exposed
369,9.0,20.1407,Exposed,Screening 25%,Exposed
370,10.0,24.6231,Exposed,Screening 25%,Exposed
371,11.0,26.4824,Exposed,Screening 25%,Exposed
372,12.0,29.3518,Exposed,Screening 25%,Exposed
373,13.0,21.4774,Exposed,Screening 25%,Exposed
374,14.0,16.0804,Exposed,Screening 25%,Exposed
375,15.0,22.9698,Exposed,Screening 25%,Exposed
376,16.0,20.5025,Exposed,Screening 25%,Exposed
377,17.0,21.8342,Exposed,Screening 25%,Exposed
378,18.0,21.2714,Exposed,Screening 25%,Exposed
379,19.0,21.3367,Exposed,Screening 25%,Exposed
380,20.0,14.8392,Exposed,Screening 25%,Exposed
381,21.0,10.7638,Exposed,Screening 25%,Exposed
382,22.0,13.7136,Exposed,Screening 25%,Exposed
383,23.0,11.4372,Exposed,Screening 25%,Exposed
384,24.0,11.6884,Exposed,Screening 25%,Exposed
385,25.0,11.196,Exposed,Screening 25%,Exposed
386,26.0,11.0402,Exposed,Screening 25%,Exposed
387,27.0,8.0804,Exposed,Screening 25%,Exposed
388,28.0,6.0804,Exposed,Screening 25%,Exposed
389,29.0,7.6734,Exposed,Screening 25%,Exposed
390,30.0,7.0151,Exposed,Screening 25%,Exposed
391,31.0,7.5176,Exposed,Screening 25%,Exposed
392,32.0,7.4322,Exposed,Screening 25%,Exposed
393,33.0,7.9045,Exposed,Screening 25%,Exposed
394,34.0,5.9598,Exposed,Screening 25%,Exposed
395,35.0,4.7437,Exposed,Screening 25%,Exposed
396,0.0,0.0,Exposed in quarantine,Screening 25%,Exposed
397,1.0,0.0,Exposed in quarantine,Screening 25%,Exposed
398,2.0,0.0151,Exposed in quarantine,Screening 25%,Exposed
399,3.0,0.0,Exposed in quarantine,Screening 25%,Exposed
400,4.0,0.0654,Exposed in quarantine,Screening 25%,Exposed
401,5.0,0.1358,Exposed in quarantine,Screening 25%,Exposed
402,6.0,0.3015,Exposed in quarantine,Screening 25%,Exposed
403,7.0,0.3971,Exposed in quarantine,Screening 25%,Exposed
404,8.0,0.407,Exposed in quarantine,Screening 25%,Exposed
405,9.0,1.9497,Exposed in quarantine,Screening 25%,Exposed
406,10.0,1.6432,Exposed in quarantine,Screening 25%,Exposed
407,11.0,2.6935000000000002,Exposed in quarantine,Screening 25%,Exposed
408,12.0,2.8644,Exposed in quarantine,Screening 25%,Exposed
409,13.0,2.7086,Exposed in quarantine,Screening 25%,Exposed
410,14.0,2.5679,Exposed in quarantine,Screening 25%,Exposed
411,15.0,2.2763,Exposed in quarantine,Screening 25%,Exposed
412,16.0,5.949800000000001,Exposed in quarantine,Screening 25%,Exposed
413,17.0,4.9748,Exposed in quarantine,Screening 25%,Exposed
414,18.0,5.1959,Exposed in quarantine,Screening 25%,Exposed
415,19.0,4.4774,Exposed in quarantine,Screening 25%,Exposed
416,20.0,4.0904,Exposed in quarantine,Screening 25%,Exposed
417,21.0,3.3415999999999997,Exposed in quarantine,Screening 25%,Exposed
418,22.0,2.6683000000000003,Exposed in quarantine,Screening 25%,Exposed
419,23.0,4.638199999999999,Exposed in quarantine,Screening 25%,Exposed
420,24.0,3.7136,Exposed in quarantine,Screening 25%,Exposed
421,25.0,3.4320999999999997,Exposed in quarantine,Screening 25%,Exposed
422,26.0,2.7689,Exposed in quarantine,Screening 25%,Exposed
423,27.0,2.1859,Exposed in quarantine,Screening 25%,Exposed
424,28.0,1.7387000000000001,Exposed in quarantine,Screening 25%,Exposed
425,29.0,1.4171,Exposed in quarantine,Screening 25%,Exposed
426,30.0,2.1357,Exposed in quarantine,Screening 25%,Exposed
427,31.0,1.5929,Exposed in quarantine,Screening 25%,Exposed
428,32.0,1.588,Exposed in quarantine,Screening 25%,Exposed
429,33.0,1.2915,Exposed in quarantine,Screening 25%,Exposed
430,34.0,1.1407,Exposed in quarantine,Screening 25%,Exposed
431,35.0,0.8542000000000001,Exposed in quarantine,Screening 25%,Exposed
432,0.0,0.0,Infected,Screening 25%,Infected
433,1.0,0.0,Infected,Screening 25%,Infected
434,2.0,0.6683,Infected,Screening 25%,Infected
435,3.0,1.9397,Infected,Screening 25%,Infected
436,4.0,3.7035,Infected,Screening 25%,Infected
437,5.0,5.8191,Infected,Screening 25%,Infected
438,6.0,9.0905,Infected,Screening 25%,Infected
439,7.0,10.8844,Infected,Screening 25%,Infected
440,8.0,11.8543,Infected,Screening 25%,Infected
441,9.0,11.9899,Infected,Screening 25%,Infected
442,10.0,15.7236,Infected,Screening 25%,Infected
443,11.0,18.4221,Infected,Screening 25%,Infected
444,12.0,22.1055,Infected,Screening 25%,Infected
445,13.0,26.1256,Infected,Screening 25%,Infected
446,14.0,27.0,Infected,Screening 25%,Infected
447,15.0,26.5377,Infected,Screening 25%,Infected
448,16.0,19.6734,Infected,Screening 25%,Infected
449,17.0,21.2261,Infected,Screening 25%,Infected
450,18.0,21.2663,Infected,Screening 25%,Infected
451,19.0,22.9397,Infected,Screening 25%,Infected
452,20.0,24.1206,Infected,Screening 25%,Infected
453,21.0,23.6332,Infected,Screening 25%,Infected
454,22.0,22.3266,Infected,Screening 25%,Infected
455,23.0,15.1357,Infected,Screening 25%,Infected
456,24.0,15.4472,Infected,Screening 25%,Infected
457,25.0,14.5226,Infected,Screening 25%,Infected
458,26.0,14.4221,Infected,Screening 25%,Infected
459,27.0,14.6884,Infected,Screening 25%,Infected
460,28.0,14.5176,Infected,Screening 25%,Infected
461,29.0,13.2814,Infected,Screening 25%,Infected
462,30.0,9.608,Infected,Screening 25%,Infected
463,31.0,9.8744,Infected,Screening 25%,Infected
464,32.0,9.1859,Infected,Screening 25%,Infected
465,33.0,9.6131,Infected,Screening 25%,Infected
466,34.0,10.1558,Infected,Screening 25%,Infected
467,35.0,9.8693,Infected,Screening 25%,Infected
468,0.0,0.0,Infected in quarantine,Screening 25%,Infected
469,1.0,0.0,Infected in quarantine,Screening 25%,Infected
470,2.0,0.0603,Infected in quarantine,Screening 25%,Infected
471,3.0,0.07540000000000001,Infected in quarantine,Screening 25%,Infected
472,4.0,0.18589999999999998,Infected in quarantine,Screening 25%,Infected
473,5.0,0.3467,Infected in quarantine,Screening 25%,Infected
474,6.0,0.5277000000000001,Infected in quarantine,Screening 25%,Infected
475,7.0,1.0,Infected in quarantine,Screening 25%,Infected
476,8.0,1.2663,Infected in quarantine,Screening 25%,Infected
477,9.0,4.0351,Infected in quarantine,Screening 25%,Infected
