,day,final_infected,type_pretty
32146,60,216,10%
32207,60,216,10%
32268,60,207,10%
32329,60,216,10%
32390,60,199,10%
32451,60,216,10%
32512,60,213,10%
32573,60,216,10%
32634,60,216,10%
32695,60,213,10%
32756,60,213,10%
32817,60,216,10%
32878,60,215,10%
32939,60,216,10%
33000,60,216,10%
33061,60,216,10%
33122,60,216,10%
33183,60,215,10%
33244,60,200,10%
33305,60,216,10%
33366,60,215,10%
33427,60,216,10%
33488,60,215,10%
33549,60,215,10%
33610,60,189,10%
33671,60,216,10%
33732,60,215,10%
33793,60,213,10%
33854,60,216,10%
33915,60,216,10%
33976,60,216,10%
34037,60,216,10%
34098,60,216,10%
34159,60,215,10%
34220,60,209,10%
34281,60,216,10%
34342,60,214,10%
34403,60,204,10%
34464,60,202,10%
34525,60,215,10%
34586,60,216,10%
34647,60,216,10%
34708,60,216,10%
34769,60,216,10%
34830,60,205,10%
34891,60,215,10%
34952,60,215,10%
35013,60,216,10%
35074,60,216,10%
35135,60,216,10%
35196,60,216,10%
35257,60,214,10%
35318,60,216,10%
35379,60,216,10%
35440,60,216,10%
35501,60,207,10%
35562,60,216,10%
35623,60,216,10%
35684,60,215,10%
35745,60,216,10%
35806,60,215,10%
35867,60,214,10%
35928,60,216,10%
35989,60,213,10%
36050,60,216,10%
36111,60,213,10%
36172,60,216,10%
36233,60,208,10%
36294,60,213,10%
36355,60,215,10%
36416,60,215,10%
36477,60,166,10%
36538,60,209,10%
36599,60,216,10%
36660,60,216,10%
36721,60,216,10%
36782,60,212,10%
36843,60,216,10%
36904,60,216,10%
36965,60,192,10%
37026,60,215,10%
37087,60,189,10%
37148,60,216,10%
37209,60,215,10%
37270,60,215,10%
37331,60,216,10%
37392,60,215,10%
37453,60,216,10%
37514,60,214,10%
37575,60,216,10%
37636,60,215,10%
37697,60,215,10%
37758,60,216,10%
37819,60,216,10%
37880,60,212,10%
37941,60,202,10%
38002,60,215,10%
38063,60,215,10%
38124,60,216,10%
38185,60,209,10%
38246,60,216,10%
38307,60,199,10%
38368,60,213,10%
38429,60,216,10%
38490,60,214,10%
38551,60,213,10%
38612,60,216,10%
38673,60,203,10%
38734,60,215,10%
38795,60,212,10%
38856,60,216,10%
38917,60,216,10%
38978,60,214,10%
39039,60,216,10%
39100,60,215,10%
39161,60,215,10%
39222,60,216,10%
39283,60,214,10%
39344,60,213,10%
39405,60,216,10%
39466,60,216,10%
39527,60,216,10%
39588,60,215,10%
39649,60,216,10%
39710,60,216,10%
39771,60,216,10%
39832,60,213,10%
39893,60,216,10%
39954,60,215,10%
40015,60,216,10%
40076,60,216,10%
40137,60,178,10%
40198,60,216,10%
40259,60,215,10%
40320,60,214,10%
40381,60,216,10%
40442,60,215,10%
40503,60,216,10%
40564,60,216,10%
40625,60,210,10%
40686,60,216,10%
40747,60,216,10%
40808,60,203,10%
40869,60,215,10%
40930,60,214,10%
40991,60,208,10%
41052,60,212,10%
41113,60,216,10%
41174,60,216,10%
41235,60,216,10%
41296,60,196,10%
41357,60,216,10%
41418,60,216,10%
41479,60,215,10%
41540,60,193,10%
41601,60,216,10%
41662,60,215,10%
41723,60,213,10%
41784,60,213,10%
41845,60,215,10%
41906,60,138,10%
41967,60,216,10%
42028,60,216,10%
42089,60,216,10%
42150,60,216,10%
42211,60,216,10%
42272,60,215,10%
42333,60,215,10%
42394,60,163,10%
42455,60,216,10%
42516,60,216,10%
42577,60,215,10%
42638,60,216,10%
42699,60,216,10%
42760,60,215,10%
42821,60,205,10%
42882,60,205,10%
42943,60,216,10%
43004,60,216,10%
43065,60,216,10%
43126,60,216,10%
43187,60,216,10%
43248,60,215,10%
43309,60,193,10%
43370,60,175,10%
43431,60,214,10%
43492,60,216,10%
43553,60,215,10%
43614,60,215,10%
43675,60,216,10%
43736,60,214,10%
43797,60,216,10%
43858,60,215,10%
43919,60,212,10%
43980,60,216,10%
44041,60,216,10%
44102,60,216,10%
44163,60,216,10%
44224,60,216,10%
44285,60,215,10%
44346,60,180,10%
44407,60,214,10%
44468,60,213,10%
44529,60,216,10%
44590,60,215,10%
44651,60,216,10%
44712,60,216,10%
44773,60,210,10%
44834,60,216,10%
44895,60,216,10%
44956,60,213,10%
45017,60,216,10%
45078,60,215,10%
45139,60,210,10%
45200,60,216,10%
45261,60,216,10%
45322,60,216,10%
45383,60,215,10%
45444,60,214,10%
45505,60,216,10%
45566,60,214,10%
45627,60,216,10%
45688,60,214,10%
45749,60,209,10%
45810,60,216,10%
45871,60,216,10%
45932,60,213,10%
45993,60,216,10%
46054,60,216,10%
46115,60,214,10%
46176,60,216,10%
46237,60,216,10%
46298,60,216,10%
46359,60,216,10%
46420,60,215,10%
46481,60,216,10%
46542,60,214,10%
46603,60,216,10%
46664,60,216,10%
46725,60,216,10%
46786,60,212,10%
46847,60,214,10%
46908,60,216,10%
46969,60,216,10%
47030,60,216,10%
47091,60,216,10%
47152,60,216,10%
47213,60,210,10%
47274,60,216,10%
47335,60,213,10%
47396,60,216,10%
47457,60,216,10%
47518,60,216,10%
47579,60,212,10%
47640,60,216,10%
47701,60,179,10%
47762,60,216,10%
47823,60,216,10%
47884,60,216,10%
47945,60,214,10%
48006,60,216,10%
48067,60,215,10%
48128,60,216,10%
48189,60,216,10%
48250,60,195,10%
48311,60,216,10%
48372,60,199,10%
48433,60,216,10%
48494,60,215,10%
48555,60,216,10%
48616,60,216,10%
48677,60,216,10%
48738,60,214,10%
48799,60,216,10%
48860,60,215,10%
48921,60,213,10%
48982,60,213,10%
49043,60,216,10%
49104,60,215,10%
49165,60,216,10%
49226,60,216,10%
49287,60,214,10%
49348,60,215,10%
49409,60,216,10%
49470,60,202,10%
49531,60,212,10%
49592,60,216,10%
49653,60,215,10%
49714,60,213,10%
49775,60,216,10%
49836,60,212,10%
49897,60,216,10%
49958,60,215,10%
50019,60,216,10%
50080,60,214,10%
50141,60,209,10%
50202,60,202,10%
50263,60,215,10%
50324,60,216,10%
50385,60,214,10%
50446,60,202,10%
50507,60,216,10%
50568,60,216,10%
50629,60,216,10%
50690,60,216,10%
50751,60,215,10%
50812,60,215,10%
50873,60,201,10%
50934,60,215,10%
50995,60,214,10%
51056,60,216,10%
51117,60,216,10%
51178,60,213,10%
51239,60,216,10%
51300,60,216,10%
51361,60,209,10%
51422,60,216,10%
51483,60,210,10%
51544,60,216,10%
51605,60,216,10%
51666,60,216,10%
51727,60,195,10%
51788,60,216,10%
51849,60,216,10%
51910,60,212,10%
51971,60,216,10%
52032,60,216,10%
52093,60,216,10%
52154,60,216,10%
52215,60,216,10%
52276,60,198,10%
52337,60,215,10%
52398,60,216,10%
52459,60,216,10%
52520,60,215,10%
52581,60,200,10%
52642,60,216,10%
52703,60,215,10%
52764,60,215,10%
52825,60,216,10%
52886,60,216,10%
52947,60,216,10%
53008,60,202,10%
53069,60,204,10%
53130,60,214,10%
53191,60,216,10%
53252,60,216,10%
53313,60,216,10%
53374,60,214,10%
53435,60,216,10%
53496,60,210,10%
53557,60,216,10%
53618,60,215,10%
53679,60,212,10%
53740,60,209,10%
53801,60,216,10%
53862,60,216,10%
53923,60,216,10%
53984,60,215,10%
54045,60,216,10%
54106,60,215,10%
54167,60,211,10%
54228,60,205,10%
54289,60,216,10%
54350,60,216,10%
54411,60,216,10%
54472,60,196,10%
54533,60,216,10%
54594,60,215,10%
54655,60,215,10%
54716,60,216,10%
54777,60,216,10%
54838,60,216,10%
54899,60,216,10%
54960,60,214,10%
55021,60,216,10%
55082,60,215,10%
55143,60,216,10%
55204,60,206,10%
55265,60,216,10%
55326,60,216,10%
55387,60,216,10%
55448,60,214,10%
55509,60,216,10%
55570,60,216,10%
55631,60,215,10%
55692,60,216,10%
55753,60,215,10%
55814,60,216,10%
55875,60,216,10%
55936,60,204,10%
55997,60,216,10%
56058,60,216,10%
56119,60,216,10%
56180,60,215,10%
56241,60,215,10%
56302,60,212,10%
56363,60,216,10%
56424,60,216,10%
56485,60,208,10%
56546,60,213,10%
56607,60,214,10%
56668,60,216,10%
56729,60,211,10%
56790,60,216,10%
56851,60,216,10%
56912,60,213,10%
56973,60,215,10%
57034,60,213,10%
57095,60,215,10%
57156,60,216,10%
57217,60,216,10%
57278,60,215,10%
57339,60,210,10%
57400,60,216,10%
57461,60,205,10%
57522,60,216,10%
57583,60,214,10%
57644,60,205,10%
57705,60,216,10%
57766,60,216,10%
57827,60,197,10%
57888,60,215,10%
57949,60,214,10%
58010,60,213,10%
58071,60,214,10%
58132,60,215,10%
58193,60,216,10%
58254,60,216,10%
58315,60,213,10%
58376,60,216,10%
58437,60,215,10%
58498,60,216,10%
58559,60,213,10%
58620,60,187,10%
58681,60,216,10%
58742,60,216,10%
58803,60,216,10%
58864,60,214,10%
58925,60,216,10%
58986,60,216,10%
59047,60,216,10%
59108,60,216,10%
59169,60,213,10%
59230,60,216,10%
59291,60,216,10%
59352,60,216,10%
59413,60,216,10%
59474,60,216,10%
59535,60,216,10%
59596,60,216,10%
59657,60,199,10%
59718,60,216,10%
59779,60,216,10%
59840,60,215,10%
59901,60,215,10%
59962,60,214,10%
60023,60,216,10%
60084,60,214,10%
60145,60,216,10%
60206,60,216,10%
60267,60,216,10%
60328,60,216,10%
60389,60,216,10%
60450,60,215,10%
60511,60,216,10%
60572,60,216,10%
60633,60,212,10%
60694,60,216,10%
60755,60,216,10%
60816,60,216,10%
60877,60,216,10%
60938,60,215,10%
60999,60,215,10%
61060,60,102,40%
61121,60,73,40%
61182,60,129,40%
61243,60,51,40%
61304,60,120,40%
61365,60,51,40%
61426,60,129,40%
61487,60,125,40%
61548,60,47,40%
61609,60,134,40%
61670,60,134,40%
61731,60,62,40%
61792,60,141,40%
61853,60,131,40%
61914,60,143,40%
61975,60,74,40%
62036,60,129,40%
62097,60,113,40%
62158,60,142,40%
62219,60,116,40%
62280,60,131,40%
62341,60,3,40%
62402,60,113,40%
62463,60,93,40%
62524,60,144,40%
62585,60,129,40%
62646,60,140,40%
62707,60,135,40%
62768,60,99,40%
62829,60,120,40%
62890,60,143,40%
62951,60,128,40%
63012,60,126,40%
63073,60,93,40%
63134,60,144,40%
63195,60,123,40%
63256,60,90,40%
63317,60,91,40%
63378,60,64,40%
63439,60,139,40%
63500,60,109,40%
63561,60,143,40%
63622,60,96,40%
63683,60,133,40%
63744,60,83,40%
63805,60,122,40%
63866,60,132,40%
63927,60,120,40%
63988,60,108,40%
64049,60,59,40%
64110,60,122,40%
64171,60,52,40%
64232,60,92,40%
64293,60,118,40%
64354,60,128,40%
64415,60,72,40%
64476,60,118,40%
64537,60,123,40%
64598,60,111,40%
64659,60,132,40%
64720,60,33,40%
64781,60,100,40%
64842,60,93,40%
64903,60,74,40%
64964,60,67,40%
65025,60,67,40%
65086,60,102,40%
65147,60,28,40%
65208,60,117,40%
65269,60,121,40%
65330,60,84,40%
65391,60,130,40%
65452,60,120,40%
65513,60,128,40%
65574,60,129,40%
65635,60,108,40%
65696,60,118,40%
65757,60,120,40%
65818,60,125,40%
65879,60,125,40%
65940,60,97,40%
66001,60,128,40%
66062,60,109,40%
66123,60,83,40%
66184,60,51,40%
66245,60,72,40%
66306,60,111,40%
66367,60,128,40%
66428,60,82,40%
66489,60,102,40%
66550,60,54,40%
66611,60,118,40%
66672,60,128,40%
66733,60,109,40%
66794,60,74,40%
66855,60,95,40%
66916,60,105,40%
66977,60,50,40%
67038,60,143,40%
67099,60,125,40%
67160,60,106,40%
67221,60,15,40%
67282,60,106,40%
67343,60,133,40%
67404,60,65,40%
67465,60,118,40%
67526,60,143,40%
67587,60,108,40%
67648,60,69,40%
67709,60,1,40%
67770,60,134,40%
67831,60,119,40%
67892,60,106,40%
67953,60,111,40%
68014,60,119,40%
68075,60,114,40%
68136,60,100,40%
68197,60,92,40%
68258,60,114,40%
68319,60,109,40%
68380,60,112,40%
68441,60,133,40%
68502,60,80,40%
68563,60,128,40%
68624,60,62,40%
68685,60,118,40%
68746,60,98,40%
68807,60,49,40%
68868,60,140,40%
68929,60,102,40%
68990,60,125,40%
69051,60,135,40%
69112,60,137,40%
69173,60,116,40%
69234,60,80,40%
69295,60,92,40%
69356,60,26,40%
69417,60,119,40%
69478,60,119,40%
69539,60,138,40%
69600,60,85,40%
69661,60,129,40%
69722,60,102,40%
69783,60,83,40%
69844,60,106,40%
69905,60,104,40%
69966,60,77,40%
70027,60,50,40%
70088,60,114,40%
70149,60,140,40%
70210,60,101,40%
70271,60,84,40%
70332,60,65,40%
70393,60,119,40%
70454,60,97,40%
70515,60,113,40%
70576,60,142,40%
70637,60,94,40%
70698,60,130,40%
70759,60,132,40%
70820,60,63,40%
70881,60,113,40%
70942,60,78,40%
71003,60,93,40%
71064,60,123,40%
71125,60,103,40%
71186,60,87,40%
71247,60,112,40%
71308,60,96,40%
71369,60,114,40%
71430,60,39,40%
71491,60,93,40%
71552,60,114,40%
71613,60,127,40%
71674,60,98,40%
71735,60,131,40%
71796,60,113,40%
71857,60,55,40%
71918,60,108,40%
71979,60,63,40%
72040,60,112,40%
72101,60,93,40%
72162,60,107,40%
72223,60,130,40%
72284,60,138,40%
72345,60,122,40%
72406,60,14,40%
72467,60,141,40%
72528,60,138,40%
72589,60,120,40%
72650,60,137,40%
72711,60,141,40%
72772,60,128,40%
72833,60,117,40%
72894,60,124,40%
72955,60,51,40%
73016,60,102,40%
73077,60,107,40%
73138,60,77,40%
73199,60,105,40%
73260,60,117,40%
73321,60,108,40%
73382,60,128,40%
73443,60,121,40%
73504,60,25,40%
73565,60,90,40%
73626,60,110,40%
73687,60,68,40%
73748,60,63,40%
73809,60,144,40%
73870,60,121,40%
73931,60,118,40%
73992,60,142,40%
74053,60,141,40%
74114,60,130,40%
74175,60,130,40%
74236,60,141,40%
74297,60,119,40%
74358,60,109,40%
74419,60,74,40%
74480,60,125,40%
74541,60,141,40%
74602,60,87,40%
74663,60,101,40%
74724,60,117,40%
74785,60,62,40%
74846,60,114,40%
74907,60,85,40%
74968,60,107,40%
75029,60,128,40%
75090,60,138,40%
75151,60,91,40%
75212,60,114,40%
75273,60,119,40%
75334,60,124,40%
75395,60,117,40%
75456,60,137,40%
75517,60,128,40%
75578,60,43,40%
75639,60,131,40%
75700,60,126,40%
75761,60,44,40%
75822,60,94,40%
75883,60,52,40%
75944,60,86,40%
76005,60,119,40%
76066,60,111,40%
76127,60,94,40%
76188,60,56,40%
76249,60,126,40%
76310,60,126,40%
76371,60,100,40%
76432,60,118,40%
76493,60,116,40%
76554,60,140,40%
76615,60,142,40%
76676,60,125,40%
76737,60,125,40%
76798,60,132,40%
76859,60,127,40%
76920,60,129,40%
76981,60,89,40%
77042,60,110,40%
77103,60,61,40%
77164,60,94,40%
77225,60,143,40%
77286,60,90,40%
77347,60,129,40%
77408,60,124,40%
77469,60,108,40%
77530,60,105,40%
77591,60,112,40%
77652,60,106,40%
77713,60,94,40%
77774,60,121,40%
77835,60,105,40%
77896,60,142,40%
77957,60,99,40%
78018,60,52,40%
78079,60,106,40%
78140,60,139,40%
78201,60,117,40%
78262,60,115,40%
78323,60,83,40%
78384,60,118,40%
78445,60,143,40%
78506,60,117,40%
78567,60,131,40%
78628,60,141,40%
78689,60,105,40%
78750,60,72,40%
78811,60,112,40%
78872,60,112,40%
78933,60,137,40%
78994,60,67,40%
79055,60,70,40%
79116,60,94,40%
79177,60,114,40%
79238,60,106,40%
79299,60,104,40%
79360,60,117,40%
79421,60,138,40%
79482,60,74,40%
79543,60,105,40%
79604,60,131,40%
79665,60,62,40%
79726,60,120,40%
79787,60,112,40%
79848,60,108,40%
79909,60,141,40%
79970,60,132,40%
80031,60,131,40%
80092,60,71,40%
80153,60,124,40%
80214,60,51,40%
80275,60,110,40%
80336,60,130,40%
80397,60,127,40%
80458,60,104,40%
80519,60,108,40%
80580,60,101,40%
80641,60,119,40%
80702,60,110,40%
80763,60,119,40%
80824,60,96,40%
80885,60,105,40%
80946,60,142,40%
81007,60,94,40%
81068,60,71,40%
81129,60,117,40%
81190,60,91,40%
81251,60,136,40%
81312,60,133,40%
81373,60,130,40%
81434,60,81,40%
81495,60,116,40%
81556,60,53,40%
81617,60,88,40%
81678,60,132,40%
81739,60,109,40%
81800,60,119,40%
81861,60,72,40%
81922,60,123,40%
81983,60,122,40%
82044,60,113,40%
82105,60,104,40%
82166,60,120,40%
82227,60,120,40%
82288,60,130,40%
82349,60,119,40%
82410,60,141,40%
82471,60,101,40%
82532,60,11,40%
82593,60,133,40%
82654,60,58,40%
82715,60,105,40%
82776,60,137,40%
82837,60,118,40%
82898,60,74,40%
82959,60,105,40%
83020,60,140,40%
83081,60,65,40%
83142,60,84,40%
83203,60,97,40%
83264,60,121,40%
83325,60,109,40%
83386,60,142,40%
83447,60,98,40%
83508,60,129,40%
83569,60,144,40%
83630,60,110,40%
83691,60,126,40%
83752,60,80,40%
83813,60,57,40%
83874,60,91,40%
83935,60,71,40%
83996,60,37,40%
84057,60,141,40%
84118,60,108,40%
84179,60,112,40%
84240,60,95,40%
84301,60,135,40%
84362,60,139,40%
84423,60,89,40%
84484,60,117,40%
84545,60,99,40%
84606,60,124,40%
84667,60,77,40%
84728,60,101,40%
84789,60,144,40%
84850,60,140,40%
84911,60,109,40%
84972,60,90,40%
85033,60,134,40%
85094,60,135,40%
85155,60,125,40%
85216,60,119,40%
85277,60,100,40%
